cve_id,primary_urls,secondary_urls,dead_links,ignored_links,failed_links,has_combined,has_refined
CVE-2022-32031,1,0,0,0,0,True,False
CVE-2022-26095,1,0,0,0,0,True,False
CVE-2022-26006,1,0,0,0,0,True,False
CVE-2022-1412,1,0,0,0,0,True,False
CVE-2022-1484,3,0,0,0,0,True,True
CVE-2022-46421,2,0,0,0,0,True,False
CVE-2022-21910,2,0,0,0,0,True,False
CVE-2022-40997,1,0,0,0,0,True,True
CVE-2022-21860,2,0,0,0,0,True,False
CVE-2022-3730,1,0,0,0,0,True,True
CVE-2022-45193,1,0,0,0,0,True,True
CVE-2022-4177,4,0,0,0,0,True,True
CVE-2022-45095,1,0,0,0,0,True,True
CVE-2022-42266,1,0,0,0,0,True,True
CVE-2021-20148,1,0,0,0,0,True,True
CVE-2022-4708,3,0,0,0,0,True,True
CVE-2022-22730,1,0,0,0,0,True,True
CVE-2021-22205,5,0,0,0,0,True,True
CVE-2021-25916,2,0,0,0,0,True,True
CVE-2022-46303,1,0,0,0,0,True,False
CVE-2022-46157,2,0,0,0,0,True,False
CVE-2021-30762,1,0,0,0,0,True,False
CVE-2021-41114,3,0,0,0,0,True,False
CVE-2022-36874,1,0,0,0,0,True,False
CVE-2022-34102,2,0,0,0,0,True,False
CVE-2021-26857,1,0,0,0,0,True,False
CVE-2022-24527,2,0,0,0,0,True,False
CVE-2022-35558,1,0,0,0,0,True,False
CVE-2022-34376,1,0,0,0,0,True,False
CVE-2022-4428,1,0,0,0,0,True,False
CVE-2021-0159,2,0,0,0,0,True,False
CVE-2022-32053,1,0,0,0,0,True,False
CVE-2021-4120,5,0,0,0,0,True,False
CVE-2022-0815,1,0,0,0,0,True,False
CVE-2021-42216,3,0,0,0,0,True,False
CVE-2022-38682,1,0,0,0,0,True,False
CVE-2021-41418,1,0,0,0,0,True,False
CVE-2022-22704,1,0,0,0,0,True,False
CVE-2022-3844,4,0,0,0,0,True,False
CVE-2021-44406,1,0,0,0,0,True,False
CVE-2022-29089,1,0,0,0,0,True,False
CVE-2021-31001,1,0,0,0,0,True,False
CVE-2022-34045,1,0,0,0,0,True,False
CVE-2021-44246,1,0,0,0,1,False,False
CVE-2022-4304,2,0,0,0,0,True,False
CVE-2021-28112,2,0,0,0,0,True,False
CVE-2022-45141,2,0,0,0,0,True,False
CVE-2022-42903,1,0,0,0,0,True,False
CVE-2021-39190,2,0,0,0,0,True,False
CVE-2022-1354,8,0,0,0,0,True,False
CVE-2022-2778,1,0,0,0,0,True,False
CVE-2021-32591,1,0,0,0,0,True,False
CVE-2022-0604,2,0,0,0,0,True,False
CVE-2022-4595,3,0,0,0,0,True,False
CVE-2022-20301,1,0,0,0,0,True,False
CVE-2021-22968,2,0,0,0,0,True,False
CVE-2022-22653,1,0,0,0,0,True,False
CVE-2021-40161,1,0,0,0,0,True,False
CVE-2022-31696,1,0,0,0,0,True,False
CVE-2022-4098,1,0,0,0,0,True,False
CVE-2021-31201,1,0,0,0,0,True,False
CVE-2021-44040,2,0,0,0,0,True,False
CVE-2022-37415,1,0,0,0,0,True,False
CVE-2022-29832,3,0,0,0,0,True,False
CVE-2022-41975,1,0,0,0,1,False,False
CVE-2022-3635,3,0,0,0,0,True,False
CVE-2022-37914,1,0,0,0,1,False,False
CVE-2022-4124,1,0,0,0,0,True,False
CVE-2022-45326,2,0,0,0,0,True,False
CVE-2022-3388,1,0,0,0,1,False,False
CVE-2022-34397,1,0,0,0,0,True,False
CVE-2022-27969,2,0,0,0,0,True,False
CVE-2022-36404,1,0,0,0,0,True,False
CVE-2022-28713,2,0,0,0,0,True,False
CVE-2022-27551,1,0,0,0,1,False,False
CVE-2022-43945,3,0,0,0,0,True,False
CVE-2022-40999,1,0,0,0,0,True,False
CVE-2022-39190,5,0,0,0,0,True,False
CVE-2021-25944,1,0,0,0,0,True,False
CVE-2021-25927,2,0,0,0,0,True,False
CVE-2022-29444,2,0,0,0,0,True,False
CVE-2022-3283,3,0,0,0,0,True,False
CVE-2022-23114,2,0,0,0,0,True,False
CVE-2021-1870,5,0,0,0,0,True,False
CVE-2022-31628,8,0,0,0,0,True,False
CVE-2022-29843,1,0,0,0,0,True,False
CVE-2022-42467,2,0,0,0,0,True,False
CVE-2022-35843,1,0,0,0,0,True,False
CVE-2022-1929,1,0,0,0,0,True,False
CVE-2022-24519,1,0,0,0,0,True,False
CVE-2022-0725,1,0,0,0,0,True,False
CVE-2022-34426,1,0,0,0,0,True,False
CVE-2022-24305,1,0,0,0,0,True,False
CVE-2022-36848,1,0,0,0,0,True,False
CVE-2022-2908,3,0,0,0,0,True,False
CVE-2022-32489,1,0,0,0,0,True,False
CVE-2022-24418,1,0,0,0,0,True,False
CVE-2022-40100,1,0,0,0,1,False,False
CVE-2022-27935,1,0,0,0,0,True,False
CVE-2021-45763,2,0,0,0,0,True,False
CVE-2022-1313,3,0,0,0,0,True,False
CVE-2022-1262,1,0,0,0,0,True,False
CVE-2022-1930,1,0,0,0,0,True,False
CVE-2021-4255,2,0,0,0,0,True,False
CVE-2022-31510,2,0,0,0,0,True,False
CVE-2022-27480,3,0,0,0,0,True,False
CVE-2021-24942,1,0,0,0,0,True,False
CVE-2022-24408,1,0,0,0,0,True,False
CVE-2022-46664,1,0,0,0,0,True,False
CVE-2022-41934,5,0,0,0,0,True,False
CVE-2022-20484,1,0,0,0,0,True,False
CVE-2022-41318,4,0,0,0,0,True,False
CVE-2022-1310,3,0,0,0,0,True,False
CVE-2022-35651,5,0,0,0,0,True,False
CVE-2022-25959,2,0,0,0,0,True,False
CVE-2022-32648,1,0,0,0,0,True,False
CVE-2021-23354,3,0,0,0,0,True,False
CVE-2022-0588,3,0,0,0,0,True,False
CVE-2022-20824,2,0,0,0,0,True,False
CVE-2022-20281,1,0,0,0,0,True,False
CVE-2022-29457,3,0,0,0,0,True,False
CVE-2022-39806,2,0,0,0,0,True,False
CVE-2022-0463,2,0,0,0,0,True,False
CVE-2022-20569,1,0,0,0,0,True,False
CVE-2021-42258,1,0,0,0,0,True,False
CVE-2021-37112,1,0,0,0,0,True,False
CVE-2022-29776,3,0,0,0,0,True,False
CVE-2022-23503,1,0,0,0,0,True,False
CVE-2022-24002,1,0,0,0,0,True,False
CVE-2022-40715,1,0,0,0,0,True,False
CVE-2022-27658,3,0,0,0,0,True,False
CVE-2022-36915,2,0,0,0,0,True,False
CVE-2021-21972,4,0,0,0,0,True,False
CVE-2022-32777,2,0,0,0,0,True,False
CVE-2022-3244,1,0,0,0,0,True,False
CVE-2022-34314,3,0,0,0,0,True,False
CVE-2022-32218,1,0,0,0,0,True,False
CVE-2022-44251,1,0,0,0,1,False,False
CVE-2021-21817,1,0,0,0,0,True,False
CVE-2022-20519,1,0,0,0,0,True,False
CVE-2021-22240,3,0,0,0,0,True,False
CVE-2022-44438,1,0,0,0,0,True,False
CVE-2021-33582,7,0,0,0,0,True,False
CVE-2022-24466,2,0,0,0,0,True,False
CVE-2021-32593,1,0,0,0,0,True,False
CVE-2021-0185,1,0,0,0,0,True,False
CVE-2021-4204,5,0,0,0,0,True,False
CVE-2022-1703,1,0,0,0,0,False,False
CVE-2022-21218,1,0,0,0,0,True,False
CVE-2022-32744,2,0,0,0,0,True,False
CVE-2022-0363,1,0,0,0,0,True,False
CVE-2022-21847,2,0,0,0,0,True,False
CVE-2022-31157,1,0,0,0,0,True,True
CVE-2021-38006,4,0,0,0,0,True,False
CVE-2022-24518,1,0,0,0,0,True,False
CVE-2021-24859,1,0,0,0,0,True,True
CVE-2021-22289,1,0,0,0,0,True,True
CVE-2022-34885,1,0,0,0,0,True,True
CVE-2022-0435,3,0,0,0,0,True,True
CVE-2021-45983,2,0,0,0,0,True,True
CVE-2022-41669,1,0,0,0,0,True,True
CVE-2022-3001,1,0,0,0,0,True,True
CVE-2021-45736,1,0,0,0,1,False,False
CVE-2021-25510,1,0,0,0,0,True,True
CVE-2022-35453,1,0,0,0,0,True,True
CVE-2021-23138,13,0,0,0,0,True,True
CVE-2022-26372,1,0,0,0,0,True,False
CVE-2022-39894,1,0,0,0,0,True,False
CVE-2022-20303,1,0,0,0,0,True,False
CVE-2022-33190,1,0,0,0,0,True,True
CVE-2021-36260,5,0,0,0,0,True,False
CVE-2022-35716,2,0,0,0,0,True,True
CVE-2022-24331,2,0,0,0,0,True,False
CVE-2022-40990,1,0,0,0,0,True,False
CVE-2022-29820,1,0,0,0,0,True,False
CVE-2022-0796,3,0,0,0,0,True,False
CVE-2022-24687,4,0,0,0,0,True,False
CVE-2022-39910,1,0,0,0,0,True,False
CVE-2022-42745,2,0,0,0,0,True,False
CVE-2022-32560,3,0,0,0,0,True,False
CVE-2022-3024,1,0,0,0,0,True,False
CVE-2021-45807,3,0,0,0,0,True,False
CVE-2022-23389,1,0,0,0,0,True,False
CVE-2022-45307,1,0,0,0,1,False,False
CVE-2022-25216,1,0,0,0,0,True,False
CVE-2021-44709,1,0,0,0,0,True,False
CVE-2022-24098,1,0,0,0,1,False,False
CVE-2022-0896,2,0,0,0,0,True,False
CVE-2022-41214,2,0,0,0,0,True,False
CVE-2022-48297,2,0,0,0,0,True,False
CVE-2022-24885,3,0,0,0,0,True,False
CVE-2022-20760,1,0,0,0,0,True,False
CVE-2021-26567,2,0,0,0,0,True,False
CVE-2022-0073,2,0,0,0,0,True,False
CVE-2022-44009,1,0,0,0,0,True,False
CVE-2022-34199,1,0,0,0,0,True,False
CVE-2022-21658,15,0,0,0,0,True,False
CVE-2022-24881,3,0,0,0,0,True,True
CVE-2021-0076,1,0,0,0,0,True,True
CVE-2022-35836,1,0,0,0,0,True,False
CVE-2022-42439,2,0,0,0,0,True,True
CVE-2022-1054,1,0,0,0,0,True,True
CVE-2022-39104,1,0,0,0,0,True,True
CVE-2022-39227,4,0,0,0,0,True,True
CVE-2022-22564,1,0,0,0,0,True,True
CVE-2022-39322,2,0,0,0,0,True,True
CVE-2022-33715,1,0,0,0,0,True,True
CVE-2022-24820,2,0,0,0,0,True,False
CVE-2022-28583,1,0,0,0,1,False,False
CVE-2021-22572,2,0,0,0,0,True,True
CVE-2021-4083,7,0,0,0,0,True,False
CVE-2022-35712,1,0,0,0,0,True,False
CVE-2022-4704,3,0,0,0,0,True,False
CVE-2022-0780,1,0,0,0,0,True,False
CVE-2022-24774,3,0,0,0,0,True,False
CVE-2022-27273,2,0,0,0,0,True,False
CVE-2022-41395,2,0,0,0,0,True,False
CVE-2022-3941,3,0,0,0,0,True,False
CVE-2021-27756,1,0,0,0,1,False,False
CVE-2022-2613,4,0,0,0,0,True,True
CVE-2021-0934,1,0,0,0,0,True,False
CVE-2022-29191,7,0,0,0,0,True,False
CVE-2021-43317,1,0,0,0,0,True,False
CVE-2021-30657,2,0,0,0,0,True,False
CVE-2022-22027,1,0,0,0,0,True,False
CVE-2022-2480,6,0,0,0,0,True,False
CVE-2021-30988,1,0,0,0,0,True,False
CVE-2022-28811,1,0,0,0,0,True,False
CVE-2021-39757,1,0,0,0,0,True,False
CVE-2022-32639,1,0,0,0,0,True,False
CVE-2022-22127,1,0,0,0,0,True,False
CVE-2022-24189,1,0,0,0,0,True,False
CVE-2021-27764,1,0,0,0,1,False,False
CVE-2022-2332,2,0,0,0,0,True,False
CVE-2022-33720,1,0,0,0,0,True,False
CVE-2022-24552,1,0,0,0,0,True,False
CVE-2022-43427,2,0,0,0,0,True,False
CVE-2022-1781,1,0,0,0,0,True,False
CVE-2022-3961,1,0,0,0,0,True,False
CVE-2022-39301,1,0,0,0,0,True,False
CVE-2022-31555,1,0,0,0,0,True,False
CVE-2022-30466,1,0,0,0,0,True,False
CVE-2022-31463,3,0,0,0,0,True,False
CVE-2022-2552,2,0,0,0,0,True,False
CVE-2022-40295,1,0,0,0,0,True,False
CVE-2022-28126,1,0,0,0,0,True,False
CVE-2021-44077,5,0,0,0,0,True,False
CVE-2021-40647,1,0,0,0,0,True,False
CVE-2022-32166,3,0,0,0,0,True,False
CVE-2022-41136,2,0,0,0,0,True,False
CVE-2022-26971,2,0,0,0,2,False,False
CVE-2022-26859,1,0,0,0,0,True,False
CVE-2022-45384,2,0,0,0,0,True,False
CVE-2021-32846,3,0,0,0,0,True,False
CVE-2022-36063,3,0,0,0,0,True,False
CVE-2022-2088,1,0,0,0,0,True,False
CVE-2022-22612,5,0,0,0,0,True,False
CVE-2022-0236,3,0,0,0,0,True,False
CVE-2022-4433,1,0,0,0,0,True,False
CVE-2021-20414,2,0,0,0,0,True,False
CVE-2022-0184,2,0,0,0,0,True,False
CVE-2022-30755,1,0,0,0,0,True,False
CVE-2022-33243,1,0,0,0,0,True,False
CVE-2021-29846,2,0,0,0,0,True,False
CVE-2022-20329,1,0,0,0,0,True,False
CVE-2022-29784,2,0,0,0,0,True,False
CVE-2021-43536,10,0,0,0,0,True,False
CVE-2022-20625,1,0,0,0,0,True,False
CVE-2022-22521,4,0,0,0,0,True,False
CVE-2022-27814,2,0,0,0,0,True,False
CVE-2022-20030,1,0,0,0,0,True,False
CVE-2021-43299,5,0,0,0,0,True,False
CVE-2022-26205,1,0,0,0,1,False,False
CVE-2022-0366,1,0,0,0,0,True,False
CVE-2022-24866,2,0,0,0,0,True,False
CVE-2022-28374,2,0,0,0,0,True,False
CVE-2022-38385,2,0,0,0,0,True,False
CVE-2021-40658,1,0,0,0,0,True,False
CVE-2022-32040,1,0,0,0,0,True,False
CVE-2021-42728,1,0,0,0,0,True,False
CVE-2022-22088,1,0,0,0,0,True,False
CVE-2022-21840,2,0,0,0,0,True,False
CVE-2022-48298,2,0,0,0,0,True,False
CVE-2022-22300,1,0,0,0,0,True,False
CVE-2022-39900,1,0,0,0,0,True,False
CVE-2022-46538,1,0,0,0,0,True,False
CVE-2022-35147,1,0,0,0,0,True,False
CVE-2022-1256,1,0,0,0,0,True,False
CVE-2022-25783,1,0,0,0,0,True,False
CVE-2022-37056,2,0,0,0,0,True,False
CVE-2021-31362,1,0,0,0,0,True,False
CVE-2021-25263,1,0,0,0,0,True,False
CVE-2022-20589,1,0,0,0,0,True,False
CVE-2022-25807,2,0,0,0,0,True,False
CVE-2022-20918,1,0,0,0,0,True,False
CVE-2022-36938,1,0,0,0,0,True,False
CVE-2021-35211,2,0,0,0,0,True,False
CVE-2022-25751,1,0,0,0,0,True,False
CVE-2022-36613,1,0,0,0,0,True,False
CVE-2022-1936,2,0,0,0,0,True,False
CVE-2022-30305,1,0,0,0,0,True,False
CVE-2021-3442,2,0,0,0,0,True,False
CVE-2022-33284,1,0,0,0,0,True,False
CVE-2022-3639,2,0,0,0,0,True,False
CVE-2022-4616,2,0,0,0,0,True,False
CVE-2022-21935,2,0,0,0,0,True,False
CVE-2022-37193,2,0,0,0,0,True,False
CVE-2021-40896,1,0,0,0,0,True,False
CVE-2022-0304,2,0,0,0,0,True,False
CVE-2022-23064,2,0,0,0,0,True,False
CVE-2022-20186,2,0,0,0,0,True,False
CVE-2021-21220,8,0,0,0,0,True,False
CVE-2021-32040,4,0,0,0,0,True,False
CVE-2022-1431,3,0,0,0,0,True,False
CVE-2021-41168,2,0,0,0,0,True,False
CVE-2022-20748,1,0,0,0,0,True,False
CVE-2022-23118,2,0,0,0,0,True,False
CVE-2022-21827,1,0,0,0,0,True,False
CVE-2021-43615,4,0,0,0,0,True,False
CVE-2022-29122,2,0,0,0,0,True,False
CVE-2022-0217,3,0,0,0,0,True,False
CVE-2022-36913,2,0,0,0,0,True,False
CVE-2022-35459,1,0,0,0,0,True,False
CVE-2022-21985,1,0,0,0,0,True,False
CVE-2022-38210,1,0,0,0,0,True,False
CVE-2022-45717,1,0,0,0,0,True,False
CVE-2021-42730,1,0,0,0,0,True,False
CVE-2022-45196,2,0,0,0,0,True,False
CVE-2022-0984,1,0,0,0,0,True,False
CVE-2022-41015,1,0,0,0,0,True,False
CVE-2022-29492,1,0,0,0,1,False,False
CVE-2022-34296,1,0,0,0,0,True,False
CVE-2022-0579,2,0,0,0,0,True,False
CVE-2021-44714,1,0,0,0,0,True,False
CVE-2022-24306,1,0,0,0,0,True,False
CVE-2022-2458,1,0,0,0,0,True,False
CVE-2021-25354,2,0,0,0,0,True,False
CVE-2022-26797,1,0,0,0,0,True,False
CVE-2022-25089,4,0,0,0,0,True,False
CVE-2022-46328,2,0,0,0,0,True,False
CVE-2022-26862,1,0,0,0,0,True,False
CVE-2022-1815,2,0,0,0,0,True,False
CVE-2022-47328,1,0,0,0,0,True,False
CVE-2022-30151,2,0,0,0,0,True,False
CVE-2022-45438,1,0,0,0,0,True,False
CVE-2022-26452,1,0,0,0,0,True,False
CVE-2022-45977,1,0,0,0,0,True,False
CVE-2022-0975,3,0,0,0,0,True,False
CVE-2022-40269,2,0,0,0,0,True,False
CVE-2022-37070,1,0,0,0,0,True,False
CVE-2021-27291,9,0,0,0,0,True,False
CVE-2022-38823,1,0,0,0,0,True,False
CVE-2021-25297,6,0,0,0,0,True,False
CVE-2022-2394,1,0,0,0,1,False,False
CVE-2022-1981,3,0,0,0,0,True,False
CVE-2021-4331,2,0,0,0,0,True,False
CVE-2022-41901,3,0,0,0,0,True,False
CVE-2022-2376,1,0,0,0,0,True,False
CVE-2022-45061,34,0,0,0,0,True,False
CVE-2021-44158,1,0,0,0,0,True,False
CVE-2022-28780,1,0,0,0,0,True,False
CVE-2022-34174,1,0,0,0,0,True,False
CVE-2022-20676,1,0,0,0,0,True,False
CVE-2022-22665,7,0,0,0,0,True,False
CVE-2022-23509,3,0,0,0,0,True,False
CVE-2022-41335,1,0,0,0,0,True,False
CVE-2022-2553,4,0,0,0,0,True,False
CVE-2022-27499,1,0,0,0,0,True,True
CVE-2022-21743,1,0,0,0,0,True,True
CVE-2022-25832,1,0,0,0,0,True,True
CVE-2022-28741,2,0,0,0,0,True,True
CVE-2022-29846,2,0,0,0,0,True,True
CVE-2021-46522,1,0,0,0,0,True,True
CVE-2022-1243,2,0,0,0,0,True,True
CVE-2022-43460,2,0,0,0,0,True,True
CVE-2022-1138,3,0,0,0,0,True,True
CVE-2022-39272,2,0,0,0,0,True,True
CVE-2022-1545,2,0,0,0,0,True,True
CVE-2022-48306,1,0,0,0,0,True,False
CVE-2022-31520,1,0,0,0,0,True,False
CVE-2022-30315,2,0,0,0,0,True,True
CVE-2022-41923,3,0,0,0,0,True,False
CVE-2022-3384,4,0,0,0,0,True,False
CVE-2021-0183,1,0,0,0,0,True,False
CVE-2022-48175,1,0,0,0,0,True,True
CVE-2021-21975,2,0,0,0,0,True,False
CVE-2022-3047,4,0,0,0,0,True,False
CVE-2022-39370,1,0,0,0,0,True,False
CVE-2021-21890,1,0,0,0,0,True,False
CVE-2022-0104,5,0,0,0,0,True,False
CVE-2022-3580,1,0,0,0,0,True,True
CVE-2022-31515,1,0,0,0,0,True,False
CVE-2022-42140,1,0,0,0,0,True,False
CVE-2021-41559,3,0,0,0,0,True,False
CVE-2022-20121,1,0,0,0,0,True,False
CVE-2022-43690,5,0,0,0,0,True,False
CVE-2022-20282,1,0,0,0,0,True,False
CVE-2022-4687,2,0,0,0,0,True,False
CVE-2022-25219,1,0,0,0,0,True,False
CVE-2022-4610,3,0,0,0,0,True,False
CVE-2022-41932,2,0,0,0,0,True,False
CVE-2021-46408,1,0,0,0,0,True,False
CVE-2022-41172,2,0,0,0,0,True,False
CVE-2022-29052,1,0,0,0,0,True,False
CVE-2022-20942,1,0,0,0,0,True,False
CVE-2021-25863,1,0,0,0,0,True,False
CVE-2021-23874,1,0,0,0,1,False,False
CVE-2022-22111,2,0,0,0,0,True,False
CVE-2021-37209,1,0,0,0,0,True,False
CVE-2022-32043,1,0,0,0,0,True,False
CVE-2022-24389,1,0,0,0,1,False,False
CVE-2022-22713,2,0,0,0,0,True,False
CVE-2021-3795,2,0,0,0,0,True,False
CVE-2022-0676,4,0,0,0,0,True,False
CVE-2021-39693,1,0,0,0,0,True,False
CVE-2022-38375,1,0,0,0,0,True,False
CVE-2022-44638,8,0,0,0,0,True,False
CVE-2021-45475,1,0,0,0,0,True,False
CVE-2022-46400,4,0,0,0,0,True,False
CVE-2021-40342,2,0,0,0,2,False,False
CVE-2021-41143,4,0,0,0,0,True,False
CVE-2022-40735,12,0,0,0,0,True,False
CVE-2022-4252,2,0,0,0,1,True,True
CVE-2022-24729,6,0,0,0,0,True,False
CVE-2022-21835,2,0,0,0,0,True,False
CVE-2022-41049,1,0,0,0,0,True,False
CVE-2022-45069,1,0,0,0,0,True,False
CVE-2022-1854,3,0,0,0,0,True,False
CVE-2021-40794,1,0,0,0,0,True,False
CVE-2022-36800,1,0,0,0,0,True,False
CVE-2021-39971,1,0,0,0,0,True,False
CVE-2022-0528,2,0,0,0,0,True,False
CVE-2022-0450,1,0,0,0,0,True,False
CVE-2022-21939,2,0,0,0,0,True,False
CVE-2022-30334,4,0,0,0,0,True,False
CVE-2021-42321,3,0,0,0,0,True,False
CVE-2022-22565,1,0,0,0,0,True,False
CVE-2021-44151,3,0,0,0,0,True,False
CVE-2022-23734,4,0,0,0,4,False,False
CVE-2022-0318,10,0,0,0,0,True,False
CVE-2022-1185,3,0,0,0,0,True,False
CVE-2022-22780,1,0,0,0,0,True,False
CVE-2022-25926,3,0,0,0,0,True,False
CVE-2021-26112,1,0,0,0,0,True,False
CVE-2022-25667,1,0,0,0,0,True,False
CVE-2021-2351,10,0,0,0,0,True,False
CVE-2021-39048,3,0,0,0,0,True,False
CVE-2022-30730,1,0,0,0,0,True,False
CVE-2022-45910,1,0,0,0,0,True,False
CVE-2022-36083,3,0,0,0,0,True,False
CVE-2022-26868,1,0,0,0,0,True,False
CVE-2022-20722,2,0,0,0,0,True,False
CVE-2022-40992,1,0,0,0,0,True,False
CVE-2022-26938,2,0,0,0,0,True,False
CVE-2022-31548,1,0,0,0,0,True,False
CVE-2021-3804,2,0,0,0,0,True,False
CVE-2022-22069,1,0,0,0,0,True,False
CVE-2022-36099,3,0,0,0,0,True,False
CVE-2022-31546,1,0,0,0,0,True,False
CVE-2022-22223,1,0,0,0,0,True,False
CVE-2022-27549,1,0,0,0,1,False,False
CVE-2022-43417,2,0,0,0,0,True,False
CVE-2022-39015,2,0,0,0,0,True,False
CVE-2022-25163,2,0,0,0,0,True,False
CVE-2022-20777,2,0,0,0,0,True,False
CVE-2022-21174,1,0,0,0,0,True,True
CVE-2022-3033,3,0,0,0,0,True,True
CVE-2022-26447,1,0,0,0,0,True,True
CVE-2022-36106,3,0,0,0,0,True,True
CVE-2022-43571,2,0,0,0,0,True,True
CVE-2022-26730,1,0,0,0,0,True,True
CVE-2022-33757,1,0,0,0,0,True,True
CVE-2022-22310,2,0,0,0,0,True,True
CVE-2022-31661,1,0,0,0,0,True,True
CVE-2021-44410,1,0,0,0,0,True,False
CVE-2021-31010,5,0,0,0,0,True,True
CVE-2022-34779,1,0,0,0,0,True,False
CVE-2022-27803,2,0,0,0,0,True,False
CVE-2022-25017,1,0,0,0,0,True,False
CVE-2022-33271,1,0,0,0,0,True,False
CVE-2022-31087,3,0,0,0,0,True,False
CVE-2021-44838,2,0,0,0,0,True,False
CVE-2021-30900,3,0,0,0,0,True,False
CVE-2021-35531,1,0,0,0,1,False,False
CVE-2022-23615,3,0,0,0,0,True,True
CVE-2022-1142,3,0,0,0,0,True,True
CVE-2022-35114,1,0,0,0,0,True,False
CVE-2021-26411,1,0,0,0,0,True,False
CVE-2022-20296,1,0,0,0,0,True,False
CVE-2022-0594,1,0,0,0,0,True,False
CVE-2022-0875,1,0,0,0,0,True,False
CVE-2022-32768,2,0,0,0,0,True,False
CVE-2022-28690,1,0,0,0,0,True,False
CVE-2022-32966,1,0,0,0,0,True,False
CVE-2021-37094,1,0,0,0,0,True,False
CVE-2022-22433,2,0,0,0,0,True,False
CVE-2022-3008,5,0,0,0,0,True,False
CVE-2022-23725,2,0,0,0,0,True,False
CVE-2021-46520,1,0,0,0,0,True,False
CVE-2022-31522,1,0,0,0,0,True,False
CVE-2022-31514,1,0,0,0,0,True,False
CVE-2022-1888,1,0,0,0,0,True,False
CVE-2022-29013,3,0,0,0,0,True,False
CVE-2022-22220,1,0,0,0,0,True,False
CVE-2022-40737,1,0,0,0,0,True,False
CVE-2022-26660,1,0,0,0,0,True,False
CVE-2022-28776,1,0,0,0,0,True,False
CVE-2022-24891,5,0,0,0,0,True,False
CVE-2021-31574,1,0,0,0,0,True,False
CVE-2022-24730,1,0,0,0,0,True,False
CVE-2022-37985,2,0,0,0,0,True,False
CVE-2022-20715,1,0,0,0,0,True,False
CVE-2022-41420,1,0,0,0,0,True,False
CVE-2021-43996,3,0,0,0,0,True,False
CVE-2022-32664,1,0,0,0,0,True,False
CVE-2022-37081,1,0,0,0,0,True,False
CVE-2021-45734,1,0,0,0,1,False,False
CVE-2022-4409,2,0,0,0,0,True,False
CVE-2022-34442,1,0,0,0,0,True,False
CVE-2022-25439,1,0,0,0,1,False,False
CVE-2022-24697,2,0,0,0,0,True,False
CVE-2021-36347,1,0,0,0,0,True,False
CVE-2021-28714,5,0,0,0,0,True,False
CVE-2022-40320,4,0,0,0,0,True,False
CVE-2022-45918,3,0,0,0,0,True,False
CVE-2022-4186,4,0,0,0,0,True,False
CVE-2022-30296,1,0,0,0,0,True,False
CVE-2022-27209,2,0,0,0,0,True,False
CVE-2022-47012,1,0,0,0,0,True,False
CVE-2022-38070,2,0,0,0,0,True,False
CVE-2022-41518,1,0,0,0,0,False,False
CVE-2022-35726,2,0,0,0,0,True,False
CVE-2022-3911,1,0,0,0,0,True,False
CVE-2022-25440,1,0,0,0,1,False,False
CVE-2022-31554,1,0,0,0,0,True,False
CVE-2022-34399,1,0,0,0,0,True,False
CVE-2022-26051,2,0,0,0,0,True,False
CVE-2022-39355,2,0,0,0,0,True,False
CVE-2022-35928,2,0,0,0,2,False,False
CVE-2021-0127,2,0,0,0,0,True,False
CVE-2022-35513,3,0,0,0,0,True,False
CVE-2022-37176,3,0,0,0,0,True,False
CVE-2022-20585,1,0,0,0,0,True,False
CVE-2022-2793,1,0,0,0,0,True,False
CVE-2022-33750,1,0,0,0,0,True,False
CVE-2022-1794,1,0,0,0,0,True,False
CVE-2022-26121,1,0,0,0,0,True,False
CVE-2022-39376,1,0,0,0,0,True,False
CVE-2022-2422,2,0,0,0,0,True,False
CVE-2022-48125,1,0,0,0,0,True,False
CVE-2022-4700,3,0,0,0,0,True,False
CVE-2022-23471,3,0,0,0,0,True,False
CVE-2021-26624,1,0,0,0,1,False,False
CVE-2021-36668,3,0,0,0,0,True,False
CVE-2022-45597,3,0,0,0,0,True,False
CVE-2022-0950,2,0,0,0,0,True,False
CVE-2022-20037,1,0,0,0,0,True,False
CVE-2022-20775,2,0,0,0,0,True,False
CVE-2022-38757,3,0,0,0,0,True,False
CVE-2022-2675,3,0,0,0,0,True,False
CVE-2021-0214,1,0,0,0,0,True,False
CVE-2022-30542,1,0,0,0,0,True,False
CVE-2022-31206,2,0,0,0,0,True,True
CVE-2022-33253,1,0,0,0,0,True,False
CVE-2021-43527,9,0,0,0,0,True,False
CVE-2022-20132,1,0,0,0,0,True,False
CVE-2021-37116,1,0,0,0,0,True,False
CVE-2022-33692,1,0,0,0,0,True,False
CVE-2021-4219,1,0,0,0,0,True,False
CVE-2022-36120,3,0,0,0,0,True,False
CVE-2022-22656,3,0,0,0,0,True,False
CVE-2022-40022,5,0,0,0,0,True,False
CVE-2022-45414,2,0,0,0,0,True,False
CVE-2022-38683,1,0,0,0,0,True,False
CVE-2022-20265,1,0,0,0,0,True,False
CVE-2022-23599,2,0,0,0,0,True,False
CVE-2022-27576,1,0,0,0,0,True,False
CVE-2022-34345,1,0,0,0,0,True,False
CVE-2022-32747,1,0,0,0,0,True,False
CVE-2022-0794,3,0,0,0,0,True,False
CVE-2022-27275,2,0,0,0,0,True,False
